timestamp,arbitration_id,data_hex,label,type
1763994126.918015,240,0000,0,ecu_abs_status
1763994126.93208,123,3238,0,ecu_engine_rpm
1763994126.952806,123,3418,0,ecu_engine_rpm
1763994126.969207,240,0000,0,ecu_abs_status
1763994126.973373,123,3418,0,ecu_engine_rpm
1763994126.994264,123,3418,0,ecu_engine_rpm
1763994127.015173,123,3418,0,ecu_engine_rpm
1763994127.018384,310,01000000,0,ecu_transmission
1763994127.020079,240,0000,0,ecu_abs_status
1763994127.036283,123,3418,0,ecu_engine_rpm
1763994127.057074,123,35F8,0,ecu_engine_rpm
1763994127.071383,240,0000,0,ecu_abs_status
1763994127.078004,123,35F8,0,ecu_engine_rpm
1763994127.099181,123,35F8,0,ecu_engine_rpm
1763994127.11979,123,35F8,0,ecu_engine_rpm
1763994127.120446,310,01000000,0,ecu_transmission
1763994127.122648,240,0000,0,ecu_abs_status
1763994127.140692,123,35F8,0,ecu_engine_rpm
1763994127.161611,123,2838,0,ecu_engine_rpm
1763994127.173886,240,0000,0,ecu_abs_status
1763994127.181795,123,2838,0,ecu_engine_rpm
1763994127.202808,123,2838,0,ecu_engine_rpm
1763994127.223043,310,02000000,0,ecu_transmission
1763994127.223593,123,2838,0,ecu_engine_rpm
1763994127.22504,240,0000,0,ecu_abs_status
1763994127.244364,123,2838,0,ecu_engine_rpm
1763994127.265025,123,2A18,0,ecu_engine_rpm
1763994127.272426,500,0D0E0F10,0,ecu_body_control
1763994127.276467,240,0000,0,ecu_abs_status
1763994127.286109,123,2A18,0,ecu_engine_rpm
1763994127.307053,123,2A18,0,ecu_engine_rpm
1763994127.325179,310,02000000,0,ecu_transmission
1763994127.327583,240,0000,0,ecu_abs_status
1763994127.327754,123,2A18,0,ecu_engine_rpm
1763994127.348737,123,2A18,0,ecu_engine_rpm
1763994127.369653,123,2BF8,0,ecu_engine_rpm
1763994127.378763,240,0000,0,ecu_abs_status
1763994127.390165,123,2BF8,0,ecu_engine_rpm
1763994127.411042,123,2BF8,0,ecu_engine_rpm
1763994127.427298,310,02000000,0,ecu_transmission
1763994127.430227,240,0000,0,ecu_abs_status
1763994127.431958,123,2BF8,0,ecu_engine_rpm
1763994127.45284,123,2BF8,0,ecu_engine_rpm
1763994127.473777,123,2DD8,0,ecu_engine_rpm
1763994127.481694,240,0000,0,ecu_abs_status
1763994127.494668,123,2DD8,0,ecu_engine_rpm
1763994127.515691,123,2DD8,0,ecu_engine_rpm
1763994127.529281,310,02000000,0,ecu_transmission
1763994127.532577,240,0000,0,ecu_abs_status
1763994127.536,123,2DD8,0,ecu_engine_rpm
1763994127.556519,123,2DD8,0,ecu_engine_rpm
1763994127.577091,123,2FB8,0,ecu_engine_rpm
1763994127.583634,240,0000,0,ecu_abs_status
1763994127.597682,123,2FB8,0,ecu_engine_rpm
1763994127.618179,123,2FB8,0,ecu_engine_rpm
1763994127.63114,310,02000000,0,ecu_transmission
1763994127.634666,240,0000,0,ecu_abs_status
1763994127.638676,123,2FB8,0,ecu_engine_rpm
1763994127.659184,123,2FB8,0,ecu_engine_rpm
1763994127.679683,123,3198,0,ecu_engine_rpm
1763994127.685675,240,0000,0,ecu_abs_status
1763994127.700218,123,3198,0,ecu_engine_rpm
1763994127.72062,123,3198,0,ecu_engine_rpm
1763994127.733148,310,02000000,0,ecu_transmission
1763994127.736824,240,0000,0,ecu_abs_status
1763994127.741118,123,3198,0,ecu_engine_rpm
1763994127.761621,123,3198,0,ecu_engine_rpm
1763994127.782115,123,3378,0,ecu_engine_rpm
1763994127.787882,240,0000,0,ecu_abs_status
1763994127.802612,123,3378,0,ecu_engine_rpm
1763994127.823132,123,3378,0,ecu_engine_rpm
1763994127.835136,310,02000000,0,ecu_transmission
1763994127.83894,240,0000,0,ecu_abs_status
1763994127.843551,123,3378,0,ecu_engine_rpm
1763994127.864042,123,3378,0,ecu_engine_rpm
1763994127.884567,123,3558,0,ecu_engine_rpm
1763994127.889972,240,0000,0,ecu_abs_status
1763994127.905035,123,3558,0,ecu_engine_rpm
1763994127.925523,123,3558,0,ecu_engine_rpm
1763994127.937116,310,02000000,0,ecu_transmission
1763994127.940986,240,0000,0,ecu_abs_status
1763994127.94603,123,3558,0,ecu_engine_rpm
1763994127.966602,123,3558,0,ecu_engine_rpm
1763994127.987112,123,2798,0,ecu_engine_rpm
1763994127.99204,240,0000,0,ecu_abs_status
1763994128.008228,123,2798,0,ecu_engine_rpm
1763994128.029027,123,2798,0,ecu_engine_rpm
1763994128.039343,310,03000000,0,ecu_transmission
1763994128.043366,240,0000,0,ecu_abs_status
1763994128.049928,123,2798,0,ecu_engine_rpm
1763994128.07092,123,2798,0,ecu_engine_rpm
1763994128.091652,123,2978,0,ecu_engine_rpm
1763994128.094903,240,0000,0,ecu_abs_status
1763994128.112317,123,2978,0,ecu_engine_rpm
1763994128.133097,123,2978,0,ecu_engine_rpm
1763994128.141719,310,03000000,0,ecu_transmission
1763994128.146359,240,0000,0,ecu_abs_status
1763994128.154027,123,2978,0,ecu_engine_rpm
1763994128.174523,123,2B58,0,ecu_engine_rpm
1763994128.195517,123,2B58,0,ecu_engine_rpm
1763994128.197879,240,0000,0,ecu_abs_status
1763994128.216518,123,2B58,0,ecu_engine_rpm
1763994128.237472,123,2B58,0,ecu_engine_rpm
1763994128.244302,310,03000000,0,ecu_transmission
1763994128.248959,240,0000,0,ecu_abs_status
1763994128.258352,123,2B58,0,ecu_engine_rpm
1763994128.279126,123,2D38,0,ecu_engine_rpm
1763994128.291055,500,0D0E0F10,0,ecu_body_control
1763994128.3,123,2D38,0,ecu_engine_rpm
1763994128.300316,240,0000,0,ecu_abs_status
1763994128.320887,123,2D38,0,ecu_engine_rpm
1763994128.341364,123,2D38,0,ecu_engine_rpm
1763994128.346053,310,03000000,0,ecu_transmission
1763994128.351307,240,0000,0,ecu_abs_status
1763994128.361867,123,2D38,0,ecu_engine_rpm
1763994128.382455,123,2F18,0,ecu_engine_rpm
1763994128.402352,240,0000,0,ecu_abs_status
1763994128.403007,123,2F18,0,ecu_engine_rpm
1763994128.424192,123,2F18,0,ecu_engine_rpm
1763994128.445016,123,2F18,0,ecu_engine_rpm
1763994128.448473,310,03000000,0,ecu_transmission
1763994128.454077,240,0000,0,ecu_abs_status
1763994128.465524,123,2F18,0,ecu_engine_rpm
1763994128.486307,123,30F8,0,ecu_engine_rpm
1763994128.505052,240,0000,0,ecu_abs_status
1763994128.506762,123,30F8,0,ecu_engine_rpm
1763994128.527271,123,30F8,0,ecu_engine_rpm
1763994128.54777,123,30F8,0,ecu_engine_rpm
1763994128.550369,310,03000000,0,ecu_transmission
1763994128.555991,240,0000,0,ecu_abs_status
1763994128.568279,123,30F8,0,ecu_engine_rpm
1763994128.589447,123,32D8,0,ecu_engine_rpm
1763994128.607568,240,0000,0,ecu_abs_status
1763994128.610304,123,32D8,0,ecu_engine_rpm
1763994128.630999,123,32D8,0,ecu_engine_rpm
1763994128.651921,123,32D8,0,ecu_engine_rpm
1763994128.652628,310,03000000,0,ecu_transmission
1763994128.658961,240,0000,0,ecu_abs_status
1763994128.672833,123,32D8,0,ecu_engine_rpm
1763994128.69373,123,34B8,0,ecu_engine_rpm
1763994128.710587,240,0000,0,ecu_abs_status
1763994128.714631,123,34B8,0,ecu_engine_rpm
1763994128.73551,123,34B8,0,ecu_engine_rpm
1763994128.755227,310,03000000,0,ecu_transmission
1763994128.755908,123,34B8,0,ecu_engine_rpm
1763994128.761888,240,0000,0,ecu_abs_status
1763994128.776931,123,34B8,0,ecu_engine_rpm
1763994128.797824,123,3698,0,ecu_engine_rpm
1763994128.813336,240,0000,0,ecu_abs_status
1763994128.818498,123,3698,0,ecu_engine_rpm
1763994128.839371,123,3698,0,ecu_engine_rpm
1763994128.8577,310,03000000,0,ecu_transmission
1763994128.860053,123,3698,0,ecu_engine_rpm
1763994128.864758,240,0000,0,ecu_abs_status
1763994128.881111,123,3698,0,ecu_engine_rpm
1763994128.902247,123,28D8,0,ecu_engine_rpm
1763994128.91642,240,0000,0,ecu_abs_status
1763994128.923049,123,28D8,0,ecu_engine_rpm
1763994128.943916,123,28D8,0,ecu_engine_rpm
1763994128.960394,310,04000000,0,ecu_transmission
1763994128.964834,123,28D8,0,ecu_engine_rpm
1763994128.967966,240,0000,0,ecu_abs_status
1763994128.985717,123,28D8,0,ecu_engine_rpm
1763994129.006343,123,2AB8,0,ecu_engine_rpm
1763994129.019438,240,0000,0,ecu_abs_status
1763994129.027226,123,2AB8,0,ecu_engine_rpm
1763994129.048093,123,2AB8,0,ecu_engine_rpm
1763994129.062638,310,04000000,0,ecu_transmission
1763994129.069005,123,2AB8,0,ecu_engine_rpm
1763994129.07058,240,0000,0,ecu_abs_status
1763994129.089762,123,2AB8,0,ecu_engine_rpm
1763994129.110885,123,2C98,0,ecu_engine_rpm
1763994129.122149,240,0000,0,ecu_abs_status
1763994129.131887,123,2C98,0,ecu_engine_rpm
1763994129.152936,123,2C98,0,ecu_engine_rpm
1763994129.164651,310,04000000,0,ecu_transmission
1763994129.173943,123,2C98,0,ecu_engine_rpm
1763994129.174232,240,0000,0,ecu_abs_status
1763994129.194671,123,2E78,0,ecu_engine_rpm
1763994129.215538,123,2E78,0,ecu_engine_rpm
1763994129.225466,240,0000,0,ecu_abs_status
1763994129.235998,123,2E78,0,ecu_engine_rpm
1763994129.256727,123,2E78,0,ecu_engine_rpm
1763994129.267389,310,04000000,0,ecu_transmission
1763994129.276688,240,0000,0,ecu_abs_status
1763994129.27729,123,2E78,0,ecu_engine_rpm
1763994129.298492,123,3058,0,ecu_engine_rpm
1763994129.310141,500,0D0E0F10,0,ecu_body_control
1763994129.319371,123,3058,0,ecu_engine_rpm
1763994129.327874,240,0000,0,ecu_abs_status
1763994129.340089,123,3058,0,ecu_engine_rpm
1763994129.360895,123,3058,0,ecu_engine_rpm
1763994129.369754,310,04000000,0,ecu_transmission
1763994129.379106,240,0000,0,ecu_abs_status
1763994129.38156,123,3058,0,ecu_engine_rpm
1763994129.402401,123,3238,0,ecu_engine_rpm
1763994129.423455,123,3238,0,ecu_engine_rpm
1763994129.4304,240,0000,0,ecu_abs_status
1763994129.443806,123,3238,0,ecu_engine_rpm
1763994129.464294,123,3238,0,ecu_engine_rpm
1763994129.471556,310,04000000,0,ecu_transmission
1763994129.481308,240,0000,0,ecu_abs_status
1763994129.484745,123,3238,0,ecu_engine_rpm
1763994129.505289,123,3418,0,ecu_engine_rpm
1763994129.525786,123,3418,0,ecu_engine_rpm
1763994129.532986,240,0000,0,ecu_abs_status
1763994129.546783,123,3418,0,ecu_engine_rpm
1763994129.567742,123,3418,0,ecu_engine_rpm
1763994129.5741,310,04000000,0,ecu_transmission
1763994129.584197,240,0000,0,ecu_abs_status
1763994129.588544,123,3418,0,ecu_engine_rpm
1763994129.609007,123,35F8,0,ecu_engine_rpm
1763994129.629438,123,35F8,0,ecu_engine_rpm
1763994129.635078,240,0000,0,ecu_abs_status
1763994129.649962,123,35F8,0,ecu_engine_rpm
1763994129.670418,123,35F8,0,ecu_engine_rpm
1763994129.676077,310,04000000,0,ecu_transmission
1763994129.686126,240,0000,0,ecu_abs_status
1763994129.690984,123,35F8,0,ecu_engine_rpm
1763994129.711592,123,2838,0,ecu_engine_rpm
1763994129.732223,123,2838,0,ecu_engine_rpm
1763994129.737166,240,0000,0,ecu_abs_status
1763994129.752752,123,2838,0,ecu_engine_rpm
1763994129.773216,123,2838,0,ecu_engine_rpm
1763994129.778021,310,05000000,0,ecu_transmission
1763994129.788213,240,0000,0,ecu_abs_status
1763994129.793746,123,2838,0,ecu_engine_rpm
1763994129.814339,123,2810,0,ecu_engine_rpm
1763994129.834926,123,2810,0,ecu_engine_rpm
1763994129.839219,240,0000,0,ecu_abs_status
1763994129.855527,123,2810,0,ecu_engine_rpm
1763994129.87666,123,2810,0,ecu_engine_rpm
1763994129.880537,310,05000000,0,ecu_transmission
1763994129.890769,240,0000,0,ecu_abs_status
1763994129.89772,123,2810,0,ecu_engine_rpm
1763994129.918428,123,27E8,0,ecu_engine_rpm
1763994129.939084,123,27E8,0,ecu_engine_rpm
1763994129.942203,240,0000,0,ecu_abs_status
1763994129.960056,123,27E8,0,ecu_engine_rpm
1763994129.980817,123,27E8,0,ecu_engine_rpm
1763994129.982825,310,05000000,0,ecu_transmission
1763994129.993891,240,0000,0,ecu_abs_status
1763994130.001707,123,27E8,0,ecu_engine_rpm
1763994130.022697,123,27C0,0,ecu_engine_rpm
1763994130.043592,123,27C0,0,ecu_engine_rpm
1763994130.044908,240,0000,0,ecu_abs_status
1763994130.064499,123,27C0,0,ecu_engine_rpm
1763994130.085096,310,05000000,0,ecu_transmission
1763994130.085532,123,27C0,0,ecu_engine_rpm
1763994130.096512,240,0000,0,ecu_abs_status
1763994130.106312,123,27C0,0,ecu_engine_rpm
1763994130.12715,123,2798,0,ecu_engine_rpm
1763994130.148012,240,0000,0,ecu_abs_status
1763994130.14877,123,2798,0,ecu_engine_rpm
1763994130.168797,123,2798,0,ecu_engine_rpm
1763994130.187561,310,05000000,0,ecu_transmission
1763994130.189781,123,2798,0,ecu_engine_rpm
1763994130.199451,240,0000,0,ecu_abs_status
1763994130.21051,123,2798,0,ecu_engine_rpm
1763994130.230885,123,2770,0,ecu_engine_rpm
1763994130.250389,240,0000,0,ecu_abs_status
1763994130.251559,123,2770,0,ecu_engine_rpm
1763994130.272486,123,2770,0,ecu_engine_rpm
1763994130.289647,310,05000000,0,ecu_transmission
1763994130.293147,123,2770,0,ecu_engine_rpm
1763994130.301982,240,0000,0,ecu_abs_status
1763994130.310849,500,0D0E0F10,0,ecu_body_control
1763994130.314103,123,2770,0,ecu_engine_rpm
1763994130.334685,123,2748,0,ecu_engine_rpm
1763994130.352798,240,0000,0,ecu_abs_status
1763994130.355318,123,2748,0,ecu_engine_rpm
1763994130.375979,123,2748,0,ecu_engine_rpm
1763994130.391161,310,05000000,0,ecu_transmission
1763994130.396625,123,2748,0,ecu_engine_rpm
1763994130.404206,240,0000,0,ecu_abs_status
1763994130.417136,123,2720,0,ecu_engine_rpm
1763994130.438212,123,2720,0,ecu_engine_rpm
1763994130.455763,240,0000,0,ecu_abs_status
1763994130.459189,123,2720,0,ecu_engine_rpm
1763994130.480241,123,2720,0,ecu_engine_rpm
1763994130.49369,310,05000000,0,ecu_transmission
1763994130.501019,123,2720,0,ecu_engine_rpm
1763994130.507361,240,0000,0,ecu_abs_status
1763994130.522068,123,26F8,0,ecu_engine_rpm
1763994130.543034,123,26F8,0,ecu_engine_rpm
1763994130.559024,240,0000,0,ecu_abs_status
1763994130.56369,123,26F8,0,ecu_engine_rpm
1763994130.584724,123,26F8,0,ecu_engine_rpm
1763994130.596429,310,05000000,0,ecu_transmission
1763994130.60573,123,26F8,0,ecu_engine_rpm
1763994130.61064,240,0000,0,ecu_abs_status
1763994130.626684,123,26D0,0,ecu_engine_rpm
1763994130.647608,123,26D0,0,ecu_engine_rpm
1763994130.662026,240,0000,0,ecu_abs_status
1763994130.668323,123,26D0,0,ecu_engine_rpm
1763994130.689166,123,26D0,0,ecu_engine_rpm
1763994130.698813,310,05000000,0,ecu_transmission
1763994130.710082,123,26D0,0,ecu_engine_rpm
1763994130.713518,240,0000,0,ecu_abs_status
1763994130.730818,123,26A8,0,ecu_engine_rpm
1763994130.751883,123,26A8,0,ecu_engine_rpm
1763994130.764902,240,0000,0,ecu_abs_status
1763994130.772929,123,26A8,0,ecu_engine_rpm
1763994130.793841,123,26A8,0,ecu_engine_rpm
1763994130.801252,310,05000000,0,ecu_transmission
1763994130.814775,123,26A8,0,ecu_engine_rpm
1763994130.816282,240,0000,0,ecu_abs_status
1763994130.835698,123,2680,0,ecu_engine_rpm
1763994130.856676,123,2680,0,ecu_engine_rpm
1763994130.867747,240,0000,0,ecu_abs_status
1763994130.877632,123,2680,0,ecu_engine_rpm
1763994130.89855,123,2680,0,ecu_engine_rpm
1763994130.903599,310,05000000,0,ecu_transmission
1763994130.919128,240,0000,0,ecu_abs_status
1763994130.919305,123,2680,0,ecu_engine_rpm
1763994130.940021,123,2658,0,ecu_engine_rpm
1763994130.960946,123,2658,0,ecu_engine_rpm
1763994130.970585,240,0000,0,ecu_abs_status
1763994130.981944,123,2658,0,ecu_engine_rpm
1763994131.002807,123,2658,0,ecu_engine_rpm
1763994131.006086,310,05000000,0,ecu_transmission
1763994131.022153,240,0000,0,ecu_abs_status
1763994131.023575,123,2658,0,ecu_engine_rpm
1763994131.044466,123,2630,0,ecu_engine_rpm
1763994131.065375,123,2630,0,ecu_engine_rpm
1763994131.07378,240,0000,0,ecu_abs_status
1763994131.086195,123,2630,0,ecu_engine_rpm
1763994131.106785,123,2630,0,ecu_engine_rpm
1763994131.108365,310,05000000,0,ecu_transmission
1763994131.125369,240,0000,0,ecu_abs_status
1763994131.127687,123,2630,0,ecu_engine_rpm
1763994131.148766,123,2608,0,ecu_engine_rpm
1763994131.169709,123,2608,0,ecu_engine_rpm
1763994131.176741,240,0000,0,ecu_abs_status
1763994131.190914,123,2608,0,ecu_engine_rpm
1763994131.21042,310,05000000,0,ecu_transmission
1763994131.211313,123,2608,0,ecu_engine_rpm
1763994131.22792,240,0000,0,ecu_abs_status
1763994131.232452,123,2608,0,ecu_engine_rpm
1763994131.253355,123,25E0,0,ecu_engine_rpm
1763994131.274314,123,25E0,0,ecu_engine_rpm
1763994131.279188,240,0000,0,ecu_abs_status
1763994131.295031,123,25E0,0,ecu_engine_rpm
1763994131.311911,500,0D0E0F10,0,ecu_body_control
1763994131.312588,310,05000000,0,ecu_transmission
1763994131.315917,123,25E0,0,ecu_engine_rpm
1763994131.329789,240,0000,0,ecu_abs_status
1763994131.337021,123,25E0,0,ecu_engine_rpm
1763994131.357765,123,25B8,0,ecu_engine_rpm
1763994131.378744,123,25B8,0,ecu_engine_rpm
1763994131.380821,240,0000,0,ecu_abs_status
1763994131.399631,123,25B8,0,ecu_engine_rpm
1763994131.414799,310,05000000,0,ecu_transmission
1763994131.420516,123,25B8,0,ecu_engine_rpm
1763994131.432079,240,0000,0,ecu_abs_status
1763994131.441563,123,2590,0,ecu_engine_rpm
1763994131.462558,123,2590,0,ecu_engine_rpm
1763994131.483414,123,2590,0,ecu_engine_rpm
1763994131.483745,240,0000,0,ecu_abs_status
1763994131.504414,123,2590,0,ecu_engine_rpm
1763994131.516806,310,05000000,0,ecu_transmission
1763994131.525342,123,2590,0,ecu_engine_rpm
1763994131.53525,240,0000,0,ecu_abs_status
1763994131.545959,123,2568,0,ecu_engine_rpm
1763994131.566619,123,2568,0,ecu_engine_rpm
1763994131.586785,240,0000,0,ecu_abs_status
1763994131.587187,123,2568,0,ecu_engine_rpm
1763994131.608387,123,2568,0,ecu_engine_rpm
1763994131.619127,310,05000000,0,ecu_transmission
1763994131.629219,123,2568,0,ecu_engine_rpm
1763994131.638221,240,0000,0,ecu_abs_status
1763994131.649865,123,2540,0,ecu_engine_rpm
1763994131.670936,123,2540,0,ecu_engine_rpm
1763994131.689746,240,0000,0,ecu_abs_status
1763994131.691874,123,2540,0,ecu_engine_rpm
1763994131.712465,123,2540,0,ecu_engine_rpm
1763994131.721391,310,05000000,0,ecu_transmission
1763994131.733094,123,2540,0,ecu_engine_rpm
1763994131.74108,240,0000,0,ecu_abs_status
1763994131.753654,123,2518,0,ecu_engine_rpm
1763994131.774527,123,2518,0,ecu_engine_rpm
1763994131.792494,240,0000,0,ecu_abs_status
1763994131.795157,123,2518,0,ecu_engine_rpm
1763994131.815864,123,2518,0,ecu_engine_rpm
1763994131.823767,310,05000000,0,ecu_transmission
1763994131.836782,123,2518,0,ecu_engine_rpm
1763994131.843716,240,0000,0,ecu_abs_status
1763994131.857692,123,24F0,0,ecu_engine_rpm
1763994131.878647,123,24F0,0,ecu_engine_rpm
1763994131.895207,240,0000,0,ecu_abs_status
1763994131.899547,123,24F0,0,ecu_engine_rpm
1763994131.920457,123,24F0,0,ecu_engine_rpm
1763994131.925845,310,05000000,0,ecu_transmission
1763994131.941322,123,24F0,0,ecu_engine_rpm
1763994131.946422,240,0000,0,ecu_abs_status
1763994131.962299,123,24C8,0,ecu_engine_rpm
1763994131.982745,123,24C8,0,ecu_engine_rpm
1763994131.997352,240,0000,0,ecu_abs_status
1763994132.003172,123,24C8,0,ecu_engine_rpm
1763994132.023683,123,24C8,0,ecu_engine_rpm
1763994132.027662,310,05000000,0,ecu_transmission
1763994132.044187,123,24C8,0,ecu_engine_rpm
1763994132.049031,240,0000,0,ecu_abs_status
1763994132.06531,123,24A0,0,ecu_engine_rpm
1763994132.08618,123,24A0,0,ecu_engine_rpm
1763994132.100669,240,0000,0,ecu_abs_status
1763994132.10702,123,24A0,0,ecu_engine_rpm
1763994132.127708,123,24A0,0,ecu_engine_rpm
1763994132.130084,310,05000000,0,ecu_transmission
1763994132.148507,123,24A0,0,ecu_engine_rpm
1763994132.152276,240,0000,0,ecu_abs_status
1763994132.169437,123,2478,0,ecu_engine_rpm
1763994132.190495,123,2478,0,ecu_engine_rpm
1763994132.203385,240,0000,0,ecu_abs_status
1763994132.211446,123,2478,0,ecu_engine_rpm
1763994132.232412,123,2478,0,ecu_engine_rpm
1763994132.232665,310,05000000,0,ecu_transmission
1763994132.252956,123,2478,0,ecu_engine_rpm
1763994132.254824,240,0000,0,ecu_abs_status
1763994132.273832,123,2450,0,ecu_engine_rpm
1763994132.294839,123,2450,0,ecu_engine_rpm
1763994132.30606,240,0000,0,ecu_abs_status
1763994132.312458,500,0D0E0F10,0,ecu_body_control
1763994132.315854,123,2450,0,ecu_engine_rpm
1763994132.334911,310,05000000,0,ecu_transmission
1763994132.336712,123,2450,0,ecu_engine_rpm
1763994132.357277,240,0000,0,ecu_abs_status
1763994132.358061,123,2450,0,ecu_engine_rpm
1763994132.378136,123,2428,0,ecu_engine_rpm
1763994132.398992,123,2428,0,ecu_engine_rpm
1763994132.408738,240,0000,0,ecu_abs_status
1763994132.419427,123,2428,0,ecu_engine_rpm
1763994132.437247,310,05000000,0,ecu_transmission
1763994132.440447,123,2428,0,ecu_engine_rpm
1763994132.460374,240,0000,0,ecu_abs_status
1763994132.460939,123,2428,0,ecu_engine_rpm
1763994132.481799,123,2400,0,ecu_engine_rpm
1763994132.502705,123,2400,0,ecu_engine_rpm
1763994132.511924,240,0000,0,ecu_abs_status
1763994132.523652,123,2400,0,ecu_engine_rpm
1763994132.539671,310,05000000,0,ecu_transmission
1763994132.544664,123,2400,0,ecu_engine_rpm
1763994132.563132,240,0000,0,ecu_abs_status
1763994132.565568,123,23D8,0,ecu_engine_rpm
1763994132.586378,123,23D8,0,ecu_engine_rpm
1763994132.607386,123,23D8,0,ecu_engine_rpm
1763994132.614541,240,0000,0,ecu_abs_status
1763994132.628073,123,23D8,0,ecu_engine_rpm
1763994132.641987,310,05000000,0,ecu_transmission
1763994132.649068,123,23D8,0,ecu_engine_rpm
1763994132.666081,240,0000,0,ecu_abs_status
1763994132.669676,123,23B0,0,ecu_engine_rpm
1763994132.69062,123,23B0,0,ecu_engine_rpm
1763994132.711474,123,23B0,0,ecu_engine_rpm
1763994132.717535,240,0000,0,ecu_abs_status
1763994132.732339,123,23B0,0,ecu_engine_rpm
1763994132.744317,310,05000000,0,ecu_transmission
1763994132.753228,123,23B0,0,ecu_engine_rpm
1763994132.768952,240,0000,0,ecu_abs_status
1763994132.77433,123,2388,0,ecu_engine_rpm
1763994132.795037,123,2388,0,ecu_engine_rpm
1763994132.815847,123,2388,0,ecu_engine_rpm
1763994132.820382,240,0000,0,ecu_abs_status
1763994132.836773,123,2388,0,ecu_engine_rpm
1763994132.846785,310,05000000,0,ecu_transmission
1763994132.857508,123,2388,0,ecu_engine_rpm
1763994132.872403,240,0000,0,ecu_abs_status
1763994132.878343,123,2360,0,ecu_engine_rpm
1763994132.899417,123,2360,0,ecu_engine_rpm
1763994132.920315,123,2360,0,ecu_engine_rpm
1763994132.923636,240,0000,0,ecu_abs_status
1763994132.941138,123,2360,0,ecu_engine_rpm
1763994132.949297,310,05000000,0,ecu_transmission
1763994132.96207,123,2360,0,ecu_engine_rpm
1763994132.974652,240,0000,0,ecu_abs_status
1763994132.982982,123,2338,0,ecu_engine_rpm
1763994133.003737,123,2338,0,ecu_engine_rpm
1763994133.02462,123,2338,0,ecu_engine_rpm
1763994133.025815,240,0000,0,ecu_abs_status
1763994133.045248,123,2338,0,ecu_engine_rpm
1763994133.051751,310,05000000,0,ecu_transmission
1763994133.066153,123,2338,0,ecu_engine_rpm
1763994133.077103,240,0000,0,ecu_abs_status
1763994133.086975,123,2310,0,ecu_engine_rpm
1763994133.107858,123,2310,0,ecu_engine_rpm
1763994133.128475,240,0000,0,ecu_abs_status
1763994133.128754,123,2310,0,ecu_engine_rpm
1763994133.149742,123,2310,0,ecu_engine_rpm
1763994133.154186,310,05000000,0,ecu_transmission
1763994133.170686,123,2310,0,ecu_engine_rpm
1763994133.179588,240,0000,0,ecu_abs_status
1763994133.191054,123,22E8,0,ecu_engine_rpm
1763994133.212213,123,22E8,0,ecu_engine_rpm
1763994133.230979,240,0000,0,ecu_abs_status
1763994133.232788,123,22E8,0,ecu_engine_rpm
1763994133.253787,123,22E8,0,ecu_engine_rpm
1763994133.256532,310,05000000,0,ecu_transmission
1763994133.274701,123,22E8,0,ecu_engine_rpm
1763994133.282104,240,0000,0,ecu_abs_status
1763994133.295288,123,22C0,0,ecu_engine_rpm
1763994133.313409,500,0D0E0F10,0,ecu_body_control
1763994133.315946,123,22C0,0,ecu_engine_rpm
1763994133.33276,240,0000,0,ecu_abs_status
1763994133.336655,123,22C0,0,ecu_engine_rpm
1763994133.357576,123,22C0,0,ecu_engine_rpm
1763994133.358404,310,05000000,0,ecu_transmission
1763994133.378487,123,22C0,0,ecu_engine_rpm
1763994133.38385,240,0000,0,ecu_abs_status
1763994133.398887,123,2298,0,ecu_engine_rpm
1763994133.419489,123,2298,0,ecu_engine_rpm
1763994133.434934,240,0000,0,ecu_abs_status
1763994133.439968,123,2298,0,ecu_engine_rpm
1763994133.460388,310,05000000,0,ecu_transmission
1763994133.460818,123,2298,0,ecu_engine_rpm
1763994133.480987,123,2298,0,ecu_engine_rpm
1763994133.486059,240,0000,0,ecu_abs_status
1763994133.501466,123,2270,0,ecu_engine_rpm
1763994133.521964,123,2270,0,ecu_engine_rpm
1763994133.537116,240,0000,0,ecu_abs_status
1763994133.54247,123,2270,0,ecu_engine_rpm
1763994133.562376,310,05000000,0,ecu_transmission
1763994133.562968,123,2270,0,ecu_engine_rpm
1763994133.583567,123,2270,0,ecu_engine_rpm
1763994133.588266,240,0000,0,ecu_abs_status
1763994133.60421,123,2248,0,ecu_engine_rpm
1763994133.624705,123,2248,0,ecu_engine_rpm
1763994133.63939,240,0000,0,ecu_abs_status
1763994133.645199,123,2248,0,ecu_engine_rpm
1763994133.664357,310,05000000,0,ecu_transmission
1763994133.665694,123,2248,0,ecu_engine_rpm
1763994133.686215,123,2248,0,ecu_engine_rpm
1763994133.690532,240,0000,0,ecu_abs_status
1763994133.706691,123,2220,0,ecu_engine_rpm
1763994133.727144,123,2220,0,ecu_engine_rpm
1763994133.741579,240,0000,0,ecu_abs_status
1763994133.74766,123,2220,0,ecu_engine_rpm
1763994133.766395,310,05000000,0,ecu_transmission
1763994133.768234,123,2220,0,ecu_engine_rpm
1763994133.789522,123,2220,0,ecu_engine_rpm
1763994133.793033,240,0000,0,ecu_abs_status
1763994133.810485,123,2248,0,ecu_engine_rpm
1763994133.831533,123,2248,0,ecu_engine_rpm
1763994133.844573,240,0000,0,ecu_abs_status
1763994133.852526,123,2248,0,ecu_engine_rpm
1763994133.868998,310,05000000,0,ecu_transmission
1763994133.873553,123,2248,0,ecu_engine_rpm
